Date,Open,High,Low,Close,Adj Close,Volume
5/26/1994,9.41,9.41,9.41,9.41,2.479091,0
5/27/1994,9.38,9.38,9.38,9.38,2.47119,0
5/31/1994,9.34,9.34,9.34,9.34,2.476227,0
6/1/1994,9.38,9.38,9.38,9.38,2.486831,0
6/2/1994,9.43,9.43,9.43,9.43,2.500088,0
6/3/1994,9.51,9.51,9.51,9.51,2.521298,0
6/6/1994,9.56,9.56,9.56,9.56,2.534552,0
6/7/1994,9.51,9.51,9.51,9.51,2.521298,0
6/8/1994,9.51,9.51,9.51,9.51,2.521298,0
6/9/1994,9.49,9.49,9.49,9.49,2.515995,0
6/10/1994,9.46,9.46,9.46,9.46,2.50804,0
6/13/1994,9.42,9.42,9.42,9.42,2.497437,0
6/14/1994,9.48,9.48,9.48,9.48,2.513343,0
6/15/1994,9.4,9.4,9.4,9.4,2.492134,0
6/16/1994,9.41,9.41,9.41,9.41,2.494785,0
6/17/1994,9.35,9.35,9.35,9.35,2.478877,0
6/20/1994,9.34,9.34,9.34,9.34,2.476227,0
6/21/1994,9.3,9.3,9.3,9.3,2.465622,0
6/22/1994,9.38,9.38,9.38,9.38,2.486831,0
6/23/1994,9.39,9.39,9.39,9.39,2.489482,0
6/24/1994,9.29,9.29,9.29,9.29,2.462972,0
6/27/1994,9.33,9.33,9.33,9.33,2.473574,0
6/28/1994,9.28,9.28,9.28,9.28,2.46032,0
6/29/1994,9.3,9.3,9.3,9.3,2.465622,0
6/30/1994,9.21,9.21,9.21,9.21,2.457083,0
7/1/1994,9.22,9.22,9.22,9.22,2.459753,0
7/5/1994,9.23,9.23,9.23,9.23,2.46242,0
7/6/1994,9.22,9.22,9.22,9.22,2.459753,0
7/7/1994,9.24,9.24,9.24,9.24,2.465088,0
7/8/1994,9.15,9.15,9.15,9.15,2.441077,0
7/11/1994,9.12,9.12,9.12,9.12,2.433074,0
7/12/1994,9.15,9.15,9.15,9.15,2.441077,0
7/13/1994,9.16,9.16,9.16,9.16,2.443744,0
7/14/1994,9.29,9.29,9.29,9.29,2.478427,0
7/15/1994,9.29,9.29,9.29,9.29,2.478427,0
7/18/1994,9.33,9.33,9.33,9.33,2.489099,0
7/19/1994,9.36,9.36,9.36,9.36,2.497102,0
7/20/1994,9.3,9.3,9.3,9.3,2.481095,0
7/21/1994,9.29,9.29,9.29,9.29,2.478427,0
7/22/1994,9.28,9.28,9.28,9.28,2.475761,0
7/25/1994,9.3,9.3,9.3,9.3,2.481095,0
7/26/1994,9.29,9.29,9.29,9.29,2.478427,0
7/27/1994,9.25,9.25,9.25,9.25,2.467755,0
7/28/1994,9.3,9.3,9.3,9.3,2.481095,0
7/29/1994,9.44,9.44,9.44,9.44,2.534798,0
8/1/1994,9.43,9.43,9.43,9.43,2.532111,0
8/2/1994,9.44,9.44,9.44,9.44,2.534798,0
8/3/1994,9.44,9.44,9.44,9.44,2.534798,0
8/4/1994,9.43,9.43,9.43,9.43,2.532111,0
8/5/1994,9.3,9.3,9.3,9.3,2.497203,0
8/8/1994,9.31,9.31,9.31,9.31,2.49989,0
8/9/1994,9.27,9.27,9.27,9.27,2.489149,0
8/10/1994,9.27,9.27,9.27,9.27,2.489149,0
8/11/1994,9.21,9.21,9.21,9.21,2.473038,0
8/12/1994,9.26,9.26,9.26,9.26,2.486465,0
8/15/1994,9.25,9.25,9.25,9.25,2.483779,0
8/16/1994,9.34,9.34,9.34,9.34,2.507948,0
8/17/1994,9.36,9.36,9.36,9.36,2.513316,0
8/18/1994,9.27,9.27,9.27,9.27,2.489149,0
8/19/1994,9.26,9.26,9.26,9.26,2.486465,0
8/22/1994,9.22,9.22,9.22,9.22,2.475724,0
8/23/1994,9.23,9.23,9.23,9.23,2.47841,0
8/24/1994,9.29,9.29,9.29,9.29,2.494522,0
8/25/1994,9.24,9.24,9.24,9.24,2.481095,0
8/26/1994,9.28,9.28,9.28,9.28,2.491838,0
8/29/1994,9.27,9.27,9.27,9.27,2.489149,0
8/30/1994,9.3,9.3,9.3,9.3,2.497203,0
8/31/1994,9.32,9.32,9.32,9.32,2.518829,0
9/1/1994,9.31,9.31,9.31,9.31,2.516125,0
9/2/1994,9.29,9.29,9.29,9.29,2.510717,0
9/6/1994,9.23,9.23,9.23,9.23,2.494503,0
9/7/1994,9.2,9.2,9.2,9.2,2.486395,0
9/8/1994,9.21,9.21,9.21,9.21,2.489099,0
9/9/1994,9.09,9.09,9.09,9.09,2.456666,0
9/12/1994,9.08,9.08,9.08,9.08,2.453964,0
9/13/1994,9.1,9.1,9.1,9.1,2.459369,0
9/14/1994,9.12,9.12,9.12,9.12,2.464777,0
9/15/1994,9.15,9.15,9.15,9.15,2.472883,0
9/16/1994,9.03,9.03,9.03,9.03,2.440452,0
9/19/1994,9.06,9.06,9.06,9.06,2.448561,0
9/20/1994,9.03,9.03,9.03,9.03,2.440452,0
9/21/1994,9.01,9.01,9.01,9.01,2.435045,0
9/22/1994,9.03,9.03,9.03,9.03,2.440452,0
9/23/1994,9.02,9.02,9.02,9.02,2.437748,0
9/26/1994,9.01,9.01,9.01,9.01,2.435045,0
9/27/1994,8.98,8.98,8.98,8.98,2.426938,0
9/28/1994,9.01,9.01,9.01,9.01,2.435045,0
9/29/1994,8.96,8.96,8.96,8.96,2.421532,0
9/30/1994,8.99,8.99,8.99,8.99,2.445471,0
10/3/1994,8.95,8.95,8.95,8.95,2.43459,0
10/4/1994,8.93,8.93,8.93,8.93,2.429149,0
10/5/1994,8.89,8.89,8.89,8.89,2.418268,0
10/6/1994,8.88,8.88,8.88,8.88,2.415548,0
10/7/1994,8.92,8.92,8.92,8.92,2.426428,0
10/10/1994,8.92,8.92,8.92,8.92,2.426428,0
10/11/1994,8.96,8.96,8.96,8.96,2.437311,0
10/12/1994,8.93,8.93,8.93,8.93,2.429149,0
10/13/1994,8.98,8.98,8.98,8.98,2.442752,0
10/14/1994,8.99,8.99,8.99,8.99,2.445471,0
10/17/1994,8.99,8.99,8.99,8.99,2.445471,0
10/18/1994,8.97,8.97,8.97,8.97,2.440032,0
10/19/1994,8.94,8.94,8.94,8.94,2.431871,0
10/20/1994,8.86,8.86,8.86,8.86,2.410109,0
10/21/1994,8.87,8.87,8.87,8.87,2.412829,0
10/24/1994,8.83,8.83,8.83,8.83,2.401949,0
10/25/1994,8.82,8.82,8.82,8.82,2.399229,0
10/26/1994,8.81,8.81,8.81,8.81,2.396507,0
10/27/1994,8.82,8.82,8.82,8.82,2.399229,0
10/28/1994,8.89,8.89,8.89,8.89,2.418268,0
10/31/1994,8.89,8.89,8.89,8.89,2.434701,0
11/1/1994,8.82,8.82,8.82,8.82,2.415529,0
11/2/1994,8.79,8.79,8.79,8.79,2.407315,0
11/3/1994,8.78,8.78,8.78,8.78,2.404576,0
11/4/1994,8.73,8.73,8.73,8.73,2.390882,0
11/7/1994,8.72,8.72,8.72,8.72,2.388144,0
11/8/1994,8.74,8.74,8.74,8.74,2.393621,0
11/9/1994,8.79,8.79,8.79,8.79,2.407315,0
11/10/1994,8.75,8.75,8.75,8.75,2.39636,0
11/11/1994,8.74,8.74,8.74,8.74,2.393621,0
11/14/1994,8.79,8.79,8.79,8.79,2.407315,0
11/15/1994,8.82,8.82,8.82,8.82,2.415529,0
11/16/1994,8.78,8.78,8.78,8.78,2.404576,0
11/17/1994,8.74,8.74,8.74,8.74,2.393621,0
11/18/1994,8.75,8.75,8.75,8.75,2.39636,0
11/21/1994,8.74,8.74,8.74,8.74,2.393621,0
11/22/1994,8.78,8.78,8.78,8.78,2.404576,0
11/23/1994,8.9,8.9,8.9,8.9,2.43744,0
11/25/1994,8.91,8.91,8.91,8.91,2.440178,0
11/28/1994,8.88,8.88,8.88,8.88,2.431964,0
11/29/1994,8.83,8.83,8.83,8.83,2.418268,0
11/30/1994,8.87,8.87,8.87,8.87,2.445286,0
12/1/1994,8.85,8.85,8.85,8.85,2.439773,0
12/2/1994,8.94,8.94,8.94,8.94,2.464583,0
12/5/1994,8.92,8.92,8.92,8.92,2.45907,0
12/6/1994,8.99,8.99,8.99,8.99,2.478367,0
12/7/1994,8.95,8.95,8.95,8.95,2.467339,0
12/8/1994,8.96,8.96,8.96,8.96,2.470096,0
12/9/1994,8.98,8.98,8.98,8.98,2.475611,0
12/12/1994,8.93,8.93,8.93,8.93,2.461828,0
12/13/1994,8.97,8.97,8.97,8.97,2.472853,0
12/14/1994,8.98,8.98,8.98,8.98,2.475611,0
12/15/1994,8.97,8.97,8.97,8.97,2.472853,0
12/16/1994,8.97,8.97,8.97,8.97,2.472853,0
12/19/1994,8.99,8.99,8.99,8.99,2.478367,0
12/20/1994,8.98,8.98,8.98,8.98,2.475611,0
12/21/1994,8.99,8.99,8.99,8.99,2.478367,0
12/22/1994,8.97,8.97,8.97,8.97,2.472853,0
12/23/1994,9,9,9,9,2.481123,0
12/27/1994,9.06,9.06,9.06,9.06,2.497665,0
12/28/1994,9.01,9.01,9.01,9.01,2.483881,0
12/29/1994,8.98,8.98,8.98,8.98,2.475611,0
12/30/1994,8.96,8.96,8.96,8.96,2.486713,0
1/3/1995,8.92,8.92,8.92,8.92,2.475611,0
1/4/1995,8.98,8.98,8.98,8.98,2.492261,0
1/5/1995,8.94,8.94,8.94,8.94,2.48116,0
1/6/1995,8.96,8.96,8.96,8.96,2.486713,0
1/9/1995,8.94,8.94,8.94,8.94,2.48116,0
1/10/1995,8.97,8.97,8.97,8.97,2.489488,0
1/11/1995,8.98,8.98,8.98,8.98,2.492261,0
1/12/1995,8.95,8.95,8.95,8.95,2.483936,0
1/13/1995,9.05,9.05,9.05,9.05,2.511689,0
1/16/1995,9.03,9.03,9.03,9.03,2.50614,0
1/17/1995,9.04,9.04,9.04,9.04,2.508916,0
1/18/1995,9.04,9.04,9.04,9.04,2.508916,0
1/19/1995,9.02,9.02,9.02,9.02,2.503364,0
1/20/1995,8.96,8.96,8.96,8.96,2.486713,0
1/23/1995,8.95,8.95,8.95,8.95,2.483936,0
1/24/1995,8.93,8.93,8.93,8.93,2.478385,0
1/25/1995,8.99,8.99,8.99,8.99,2.495036,0
1/26/1995,9.01,9.01,9.01,9.01,2.500587,0
1/27/1995,9.09,9.09,9.09,9.09,2.522791,0
1/30/1995,9.09,9.09,9.09,9.09,2.522791,0
1/31/1995,9.13,9.13,9.13,9.13,2.550448,0
2/1/1995,9.09,9.09,9.09,9.09,2.539274,0
2/2/1995,9.09,9.09,9.09,9.09,2.539274,0
2/3/1995,9.21,9.21,9.21,9.21,2.572794,0
2/6/1995,9.19,9.19,9.19,9.19,2.567207,0
2/7/1995,9.19,9.19,9.19,9.19,2.567207,0
2/8/1995,9.18,9.18,9.18,9.18,2.564416,0
2/9/1995,9.16,9.16,9.16,9.16,2.558827,0
2/10/1995,9.12,9.12,9.12,9.12,2.547653,0
2/13/1995,9.13,9.13,9.13,9.13,2.550448,0
2/14/1995,9.18,9.18,9.18,9.18,2.564416,0
2/15/1995,9.23,9.23,9.23,9.23,2.578381,0
2/16/1995,9.23,9.23,9.23,9.23,2.578381,0
2/17/1995,9.21,9.21,9.21,9.21,2.572794,0
2/21/1995,9.19,9.19,9.19,9.19,2.567207,0
2/22/1995,9.25,9.25,9.25,9.25,2.58397,0
2/23/1995,9.24,9.24,9.24,9.24,2.581175,0
2/24/1995,9.25,9.25,9.25,9.25,2.58397,0
2/27/1995,9.3,9.3,9.3,9.3,2.597936,0
2/28/1995,9.32,9.32,9.32,9.32,2.618729,0
3/1/1995,9.33,9.33,9.33,9.33,2.621538,0
3/2/1995,9.29,9.29,9.29,9.29,2.6103,0
3/3/1995,9.24,9.24,9.24,9.24,2.596247,0
3/6/1995,9.2,9.2,9.2,9.2,2.585011,0
3/7/1995,9.17,9.17,9.17,9.17,2.576582,0
3/8/1995,9.24,9.24,9.24,9.24,2.596247,0
3/9/1995,9.28,9.28,9.28,9.28,2.607489,0
3/10/1995,9.33,9.33,9.33,9.33,2.621538,0
3/13/1995,9.34,9.34,9.34,9.34,2.624346,0
3/14/1995,9.43,9.43,9.43,9.43,2.649637,0
3/15/1995,9.42,9.42,9.42,9.42,2.646825,0
3/16/1995,9.44,9.44,9.44,9.44,2.652445,0
3/17/1995,9.41,9.41,9.41,9.41,2.644017,0
3/20/1995,9.39,9.39,9.39,9.39,2.638397,0
3/21/1995,9.36,9.36,9.36,9.36,2.629968,0
3/22/1995,9.32,9.32,9.32,9.32,2.618729,0
3/23/1995,9.32,9.32,9.32,9.32,2.618729,0
3/24/1995,9.4,9.4,9.4,9.4,2.641207,0
3/27/1995,9.44,9.44,9.44,9.44,2.652445,0
3/28/1995,9.38,9.38,9.38,9.38,2.635587,0
3/29/1995,9.4,9.4,9.4,9.4,2.641207,0
3/30/1995,9.37,9.37,9.37,9.37,2.632778,0
3/31/1995,9.36,9.36,9.36,9.36,2.646918,0
4/3/1995,9.41,9.41,9.41,9.41,2.661054,0
4/4/1995,9.42,9.42,9.42,9.42,2.663884,0
4/5/1995,9.42,9.42,9.42,9.42,2.663884,0
4/6/1995,9.44,9.44,9.44,9.44,2.669542,0
4/7/1995,9.41,9.41,9.41,9.41,2.661054,0
4/10/1995,9.41,9.41,9.41,9.41,2.661054,0
4/11/1995,9.42,9.42,9.42,9.42,2.663884,0
4/12/1995,9.44,9.44,9.44,9.44,2.669542,0
4/13/1995,9.46,9.46,9.46,9.46,2.675193,0
4/17/1995,9.43,9.43,9.43,9.43,2.666712,0
4/18/1995,9.43,9.43,9.43,9.43,2.666712,0
4/19/1995,9.43,9.43,9.43,9.43,2.666712,0
4/20/1995,9.46,9.46,9.46,9.46,2.675193,0
4/21/1995,9.47,9.47,9.47,9.47,2.678024,0
4/24/1995,9.49,9.49,9.49,9.49,2.68368,0
4/25/1995,9.49,9.49,9.49,9.49,2.68368,0
4/26/1995,9.49,9.49,9.49,9.49,2.68368,0
4/27/1995,9.48,9.48,9.48,9.48,2.680851,0
4/28/1995,9.47,9.47,9.47,9.47,2.694509,0
5/1/1995,9.46,9.46,9.46,9.46,2.691663,0
5/2/1995,9.49,9.49,9.49,9.49,2.7002,0
5/3/1995,9.55,9.55,9.55,9.55,2.717269,0
5/4/1995,9.64,9.64,9.64,9.64,2.74288,0
5/5/1995,9.77,9.77,9.77,9.77,2.779866,0
5/8/1995,9.77,9.77,9.77,9.77,2.779866,0
5/9/1995,9.85,9.85,9.85,9.85,2.802632,0
5/10/1995,9.81,9.81,9.81,9.81,2.79125,0
5/11/1995,9.79,9.79,9.79,9.79,2.78556,0
5/12/1995,9.68,9.68,9.68,9.68,2.754259,0
5/15/1995,9.84,9.84,9.84,9.84,2.799784,0
5/16/1995,9.91,9.91,9.91,9.91,2.8197,0
5/17/1995,9.92,9.92,9.92,9.92,2.822547,0
5/18/1995,9.86,9.86,9.86,9.86,2.805476,0
5/19/1995,9.86,9.86,9.86,9.86,2.805476,0
5/22/1995,9.86,9.86,9.86,9.86,2.805476,0
5/23/1995,9.9,9.9,9.9,9.9,2.816857,0
5/24/1995,10.01,10.01,10.01,10.01,2.848155,0
5/25/1995,10.05,10.05,10.05,10.05,2.859534,0
5/26/1995,10.03,10.03,10.03,10.03,2.853845,0
5/30/1995,10.1,10.1,10.1,10.1,2.873764,0
5/31/1995,10.1,10.1,10.1,10.1,2.890936,0
6/1/1995,10.16,10.16,10.16,10.16,2.908108,0
6/2/1995,10.26,10.26,10.26,10.26,2.936735,0
6/5/1995,10.27,10.27,10.27,10.27,2.939595,0
6/6/1995,10.27,10.27,10.27,10.27,2.939595,0
6/7/1995,10.21,10.21,10.21,10.21,2.922425,0
6/8/1995,10.17,10.17,10.17,10.17,2.910975,0
6/9/1995,10.02,10.02,10.02,10.02,2.868039,0
6/12/1995,10.04,10.04,10.04,10.04,2.873764,0
6/13/1995,10.21,10.21,10.21,10.21,2.922425,0
6/14/1995,10.2,10.2,10.2,10.2,2.91956,0
6/15/1995,10.17,10.17,10.17,10.17,2.910975,0
6/16/1995,10.15,10.15,10.15,10.15,2.90525,0
6/19/1995,10.21,10.21,10.21,10.21,2.922425,0
6/20/1995,10.2,10.2,10.2,10.2,2.91956,0
6/21/1995,10.22,10.22,10.22,10.22,2.925286,0
6/22/1995,10.3,10.3,10.3,10.3,2.948185,0
6/23/1995,10.28,10.28,10.28,10.28,2.942457,0
6/26/1995,10.24,10.24,10.24,10.24,2.93101,0
6/27/1995,10.22,10.22,10.22,10.22,2.925286,0
6/28/1995,10.26,10.26,10.26,10.26,2.936735,0
6/29/1995,10.12,10.12,10.12,10.12,2.89666,0
6/30/1995,10.14,10.14,10.14,10.14,2.919116,0
7/3/1995,10.15,10.15,10.15,10.15,2.921995,0
7/5/1995,10.17,10.17,10.17,10.17,2.927754,0
7/6/1995,10.27,10.27,10.27,10.27,2.956542,0
7/7/1995,10.28,10.28,10.28,10.28,2.959421,0
7/10/1995,10.28,10.28,10.28,10.28,2.959421,0
7/11/1995,10.23,10.23,10.23,10.23,2.945027,0
7/12/1995,10.24,10.24,10.24,10.24,2.947905,0
7/13/1995,10.24,10.24,10.24,10.24,2.947905,0
7/14/1995,10.2,10.2,10.2,10.2,2.936389,0
7/17/1995,10.12,10.12,10.12,10.12,2.91336,0
7/18/1995,10.07,10.07,10.07,10.07,2.898965,0
7/19/1995,9.93,9.93,9.93,9.93,2.858662,0
7/20/1995,9.93,9.93,9.93,9.93,2.858662,0
7/21/1995,9.84,9.84,9.84,9.84,2.832754,0
7/24/1995,9.92,9.92,9.92,9.92,2.855785,0
7/25/1995,9.96,9.96,9.96,9.96,2.867298,0
7/26/1995,9.91,9.91,9.91,9.91,2.852904,0
7/27/1995,9.96,9.96,9.96,9.96,2.867298,0
7/28/1995,9.9,9.9,9.9,9.9,2.850024,0
7/31/1995,9.95,9.95,9.95,9.95,2.881592,0
8/1/1995,9.89,9.89,9.89,9.89,2.864217,0
8/2/1995,9.94,9.94,9.94,9.94,2.878696,0
8/3/1995,9.87,9.87,9.87,9.87,2.858422,0
8/4/1995,9.87,9.87,9.87,9.87,2.858422,0
8/7/1995,9.92,9.92,9.92,9.92,2.872904,0
8/8/1995,9.93,9.93,9.93,9.93,2.875801,0
8/9/1995,9.88,9.88,9.88,9.88,2.86132,0
8/10/1995,9.84,9.84,9.84,9.84,2.849736,0
8/11/1995,9.78,9.78,9.78,9.78,2.832359,0
8/14/1995,9.78,9.78,9.78,9.78,2.832359,0
8/15/1995,9.83,9.83,9.83,9.83,2.846839,0
8/16/1995,9.86,9.86,9.86,9.86,2.855527,0
8/17/1995,9.84,9.84,9.84,9.84,2.849736,0
8/18/1995,9.85,9.85,9.85,9.85,2.852631,0
8/21/1995,9.88,9.88,9.88,9.88,2.86132,0
8/22/1995,9.85,9.85,9.85,9.85,2.852631,0
8/23/1995,9.83,9.83,9.83,9.83,2.846839,0
8/24/1995,9.91,9.91,9.91,9.91,2.870007,0
8/25/1995,10.03,10.03,10.03,10.03,2.904758,0
8/28/1995,10.03,10.03,10.03,10.03,2.904758,0
8/29/1995,10.03,10.03,10.03,10.03,2.904758,0
8/30/1995,10.05,10.05,10.05,10.05,2.910555,0
8/31/1995,10.1,10.1,10.1,10.1,2.942011,0
9/1/1995,10.15,10.15,10.15,10.15,2.956575,0
9/5/1995,10.19,10.19,10.19,10.19,2.968229,0
9/6/1995,10.2,10.2,10.2,10.2,2.971141,0
9/7/1995,10.15,10.15,10.15,10.15,2.956575,0
9/8/1995,10.16,10.16,10.16,10.16,2.959491,0
9/11/1995,10.15,10.15,10.15,10.15,2.956575,0
9/12/1995,10.22,10.22,10.22,10.22,2.976968,0
9/13/1995,10.18,10.18,10.18,10.18,2.965314,0
9/14/1995,10.26,10.26,10.26,10.26,2.988619,0
9/15/1995,10.24,10.24,10.24,10.24,2.982792,0
9/18/1995,10.18,10.18,10.18,10.18,2.965314,0
9/19/1995,10.21,10.21,10.21,10.21,2.974056,0
9/20/1995,10.25,10.25,10.25,10.25,2.985705,0
9/21/1995,10.16,10.16,10.16,10.16,2.959491,0
9/22/1995,10.12,10.12,10.12,10.12,2.947838,0
9/25/1995,10.13,10.13,10.13,10.13,2.950749,0
9/26/1995,10.12,10.12,10.12,10.12,2.947838,0
9/27/1995,10.11,10.11,10.11,10.11,2.944926,0
9/28/1995,10.11,10.11,10.11,10.11,2.944926,0
9/29/1995,10.22,10.22,10.22,10.22,2.993548,0
10/2/1995,10.23,10.23,10.23,10.23,2.996478,0
10/3/1995,10.27,10.27,10.27,10.27,3.008194,0
10/4/1995,10.3,10.3,10.3,10.3,3.016982,0
10/5/1995,10.31,10.31,10.31,10.31,3.01991,0
10/6/1995,10.32,10.32,10.32,10.32,3.022838,0
10/9/1995,10.33,10.33,10.33,10.33,3.025772,0
10/10/1995,10.33,10.33,10.33,10.33,3.025772,0
10/11/1995,10.32,10.32,10.32,10.32,3.022838,0
10/12/1995,10.35,10.35,10.35,10.35,3.031626,0
10/13/1995,10.47,10.47,10.47,10.47,3.066775,0
10/16/1995,10.45,10.45,10.45,10.45,3.060919,0
10/17/1995,10.46,10.46,10.46,10.46,3.063848,0
10/18/1995,10.44,10.44,10.44,10.44,3.057987,0
10/19/1995,10.46,10.46,10.46,10.46,3.063848,0
10/20/1995,10.4,10.4,10.4,10.4,3.046272,0
10/23/1995,10.38,10.38,10.38,10.38,3.040411,0
10/24/1995,10.44,10.44,10.44,10.44,3.057987,0
10/25/1995,10.45,10.45,10.45,10.45,3.060919,0
10/26/1995,10.39,10.39,10.39,10.39,3.043345,0
10/27/1995,10.4,10.4,10.4,10.4,3.046272,0
10/30/1995,10.42,10.42,10.42,10.42,3.052132,0
10/31/1995,10.44,10.44,10.44,10.44,3.074808,0
11/1/1995,10.48,10.48,10.48,10.48,3.086591,0
11/2/1995,10.52,10.52,10.52,10.52,3.09837,0
11/3/1995,10.5,10.5,10.5,10.5,3.092481,0
11/6/1995,10.49,10.49,10.49,10.49,3.089535,0
11/7/1995,10.46,10.46,10.46,10.46,3.080699,0
11/8/1995,10.52,10.52,10.52,10.52,3.09837,0
11/9/1995,10.48,10.48,10.48,10.48,3.086591,0
11/10/1995,10.43,10.43,10.43,10.43,3.071863,0
11/13/1995,10.48,10.48,10.48,10.48,3.086591,0
11/14/1995,10.47,10.47,10.47,10.47,3.083645,0
11/15/1995,10.44,10.44,10.44,10.44,3.074808,0
11/16/1995,10.49,10.49,10.49,10.49,3.089535,0
11/17/1995,10.5,10.5,10.5,10.5,3.092481,0
11/20/1995,10.49,10.49,10.49,10.49,3.089535,0
11/21/1995,10.47,10.47,10.47,10.47,3.083645,0
11/22/1995,10.46,10.46,10.46,10.46,3.080699,0
11/24/1995,10.49,10.49,10.49,10.49,3.089535,0
11/27/1995,10.53,10.53,10.53,10.53,3.101315,0
11/28/1995,10.52,10.52,10.52,10.52,3.09837,0
11/29/1995,10.55,10.55,10.55,10.55,3.107206,0
11/30/1995,10.63,10.63,10.63,10.63,3.147473,0
12/1/1995,10.67,10.67,10.67,10.67,3.159318,0
12/4/1995,10.77,10.77,10.77,10.77,3.188927,0
12/5/1995,10.74,10.74,10.74,10.74,3.180045,0
12/6/1995,10.74,10.74,10.74,10.74,3.180045,0
12/7/1995,10.7,10.7,10.7,10.7,3.168201,0
12/8/1995,10.71,10.71,10.71,10.71,3.171161,0
12/11/1995,10.73,10.73,10.73,10.73,3.177085,0
12/12/1995,10.72,10.72,10.72,10.72,3.174124,0
12/13/1995,10.69,10.69,10.69,10.69,3.165241,0
12/14/1995,10.69,10.69,10.69,10.69,3.165241,0
12/15/1995,10.68,10.68,10.68,10.68,3.162279,0
12/18/1995,10.57,10.57,10.57,10.57,3.129709,0
12/19/1995,10.65,10.65,10.65,10.65,3.153397,0
12/20/1995,10.65,10.65,10.65,10.65,3.153397,0
12/21/1995,10.65,10.65,10.65,10.65,3.153397,0
12/22/1995,10.7,10.7,10.7,10.7,3.168201,0
12/26/1995,10.72,10.72,10.72,10.72,3.174124,0
12/27/1995,10.76,10.76,10.76,10.76,3.185968,0
12/28/1995,10.79,10.79,10.79,10.79,3.194851,0
12/29/1995,10.82,10.82,10.82,10.82,3.221047,0
1/2/1996,10.8,10.8,10.8,10.8,3.215093,0
1/3/1996,10.82,10.82,10.82,10.82,3.221047,0
1/4/1996,10.75,10.75,10.75,10.75,3.20021,0
1/5/1996,10.72,10.72,10.72,10.72,3.191277,0
1/8/1996,10.72,10.72,10.72,10.72,3.191277,0
1/9/1996,10.7,10.7,10.7,10.7,3.185325,0
1/10/1996,10.59,10.59,10.59,10.59,3.152579,0
1/11/1996,10.59,10.59,10.59,10.59,3.152579,0
1/12/1996,10.61,10.61,10.61,10.61,3.158531,0
1/15/1996,10.61,10.61,10.61,10.61,3.158531,0
1/16/1996,10.69,10.69,10.69,10.69,3.182347,0
1/17/1996,10.77,10.77,10.77,10.77,3.20616,0
1/18/1996,10.8,10.8,10.8,10.8,3.215093,0
1/19/1996,10.82,10.82,10.82,10.82,3.221047,0
1/22/1996,10.74,10.74,10.74,10.74,3.19723,0
1/23/1996,10.69,10.69,10.69,10.69,3.182347,0
1/24/1996,10.76,10.76,10.76,10.76,3.203186,0
1/25/1996,10.66,10.66,10.66,10.66,3.173415,0
1/26/1996,10.73,10.73,10.73,10.73,3.194254,0
1/29/1996,10.68,10.68,10.68,10.68,3.179368,0
1/30/1996,10.74,10.74,10.74,10.74,3.19723,0
1/31/1996,10.77,10.77,10.77,10.77,3.223268,0
2/1/1996,10.72,10.72,10.72,10.72,3.208307,0
2/2/1996,10.65,10.65,10.65,10.65,3.187355,0
2/5/1996,10.64,10.64,10.64,10.64,3.184362,0
2/6/1996,10.67,10.67,10.67,10.67,3.193341,0
2/7/1996,10.65,10.65,10.65,10.65,3.187355,0
2/8/1996,10.65,10.65,10.65,10.65,3.187355,0
2/9/1996,10.65,10.65,10.65,10.65,3.187355,0
2/12/1996,10.71,10.71,10.71,10.71,3.205314,0
2/13/1996,10.73,10.73,10.73,10.73,3.211294,0
2/14/1996,10.68,10.68,10.68,10.68,3.196333,0
2/15/1996,10.59,10.59,10.59,10.59,3.169399,0
2/16/1996,10.51,10.51,10.51,10.51,3.145457,0
2/20/1996,10.34,10.34,10.34,10.34,3.094578,0
2/21/1996,10.34,10.34,10.34,10.34,3.094578,0
2/22/1996,10.38,10.38,10.38,10.38,3.10655,0
2/23/1996,10.31,10.31,10.31,10.31,3.085599,0
2/26/1996,10.27,10.27,10.27,10.27,3.073631,0
2/27/1996,10.24,10.24,10.24,10.24,3.064649,0
2/28/1996,10.24,10.24,10.24,10.24,3.064649,0
2/29/1996,10.23,10.23,10.23,10.23,3.077586,0
3/1/1996,10.34,10.34,10.34,10.34,3.110677,0
3/4/1996,10.39,10.39,10.39,10.39,3.125722,0
3/5/1996,10.34,10.34,10.34,10.34,3.110677,0
3/6/1996,10.27,10.27,10.27,10.27,3.089619,0
3/7/1996,10.26,10.26,10.26,10.26,3.086613,0
3/8/1996,9.97,9.97,9.97,9.97,2.999367,0
3/11/1996,10.06,10.06,10.06,10.06,3.026441,0
3/12/1996,10.03,10.03,10.03,10.03,3.017418,0
3/13/1996,10,10,10,10,3.008393,0
3/14/1996,10,10,10,10,3.008393,0
3/15/1996,9.92,9.92,9.92,9.92,2.984325,0
3/18/1996,9.97,9.97,9.97,9.97,2.999367,0
3/19/1996,9.97,9.97,9.97,9.97,2.999367,0
3/20/1996,10.02,10.02,10.02,10.02,3.01441,0
3/21/1996,10.06,10.06,10.06,10.06,3.026441,0
3/22/1996,10.02,10.02,10.02,10.02,3.01441,0
3/25/1996,10.1,10.1,10.1,10.1,3.038475,0
3/26/1996,10.09,10.09,10.09,10.09,3.035467,0
3/27/1996,9.99,9.99,9.99,9.99,3.005383,0
3/28/1996,9.92,9.92,9.92,9.92,2.984325,0
