"SALE.TYPE","SOLD.DATE","PROPERTY.TYPE","PRICE","BEDS","BATHS","SQUARE.FEET","LOT.SIZE","YEAR.BUILT","HOA.MONTH","STATUS","NEXT.OPEN.HOUSE.START.TIME","NEXT.OPEN.HOUSE.END.TIME","URL","SOURCE","MLS.","FAVORITE","INTERESTED","LIST.DATE","ADDRESS","ZIP_CODE","LAT_LON","CITY_STATE","LOCATION","CITY","STATE","LATITUDE","LONGITUDE"
"PAST SALE","September-26-2017","Condo/Co-op",267000,2,1,824,824,1948,385,"Sold",NA,NA,"http://www.redfin.com/MD/Silver-Spring/8203-Grubb-Rd-20910/unit-G-101/home/21943240","MRIS","MC10033903","N","Y","Wednesday- Sep 20, 2017","8203 Grubb Rd Unit G-101","'209100000","38.9918937&-77.0476173","Silver Spring, MD","Rock Creek Gardens","Silver Spring","MD","38.9918937","-77.0476173"
"PAST SALE","September-26-2017","Condo/Co-op",267000,2,1,824,824,1948,385,"Sold",NA,NA,"http://www.redfin.com/MD/Silver-Spring/8203-Grubb-Rd-20910/unit-G-101/home/21943240","MRIS","MC10033903","N","Y","Wednesday- Sep 20, 2017","8203 Grubb Rd Unit G-101","'209100000","38.9918937&-77.0476173","Silver Spring, MD","Rock Creek Gardens","Silver Spring","MD","38.9918937","-77.0476173"
"PAST SALE","September-28-2017","Condo/Co-op",189000,2,2,1317,1317,1984,757,"Sold",NA,NA,"http://www.redfin.com/MD/Silver-Spring/15100-Interlachen-Dr-20906/unit-917/home/114015052","MRIS","MC9955446","N","Y","Sunday- Sep 24, 2017","15100 Interlachen Dr #917","'209060000","39.1051598&-77.0698034","Silver Spring, MD","Greens At Leisure World","Silver Spring","MD","39.1051598","-77.0698034"
"PAST SALE","September-28-2017","Condo/Co-op",330000,1,1,880,880,2006,354,"Sold",NA,NA,"http://www.redfin.com/MD/Silver-Spring/1201-East-West-Hwy-20910/unit-250/home/11760603","MRIS","MC10017777","N","Y","Sunday- Sep 24, 2017","1201 East West Hwy #250","'209100000","38.98993&-77.0289","Silver Spring, MD","Silverton Codm","Silver Spring","MD","38.98993","-77.0289"
"PAST SALE","September-29-2017","Townhouse",175000,2,2.5,1445,1445,1970,727,"Sold",NA,NA,"http://www.redfin.com/MD/Silver-Spring/3204-Gleneagles-Dr-20906/unit-109C/home/11088460","MRIS","MC10042226","N","Y","Tuesday- Sep 26, 2017","3204 Glen Eagles Dr Unit 109-C","'209060000","39.1008308&-77.0647431","Silver Spring, MD","Rossmoor Mutual #8","Silver Spring","MD","39.1008308","-77.0647431"
"PAST SALE","September-15-2017","Condo/Co-op",249900,1,1,860,860,2006,689,"Sold",NA,NA,"http://www.redfin.com/MD/Silver-Spring/1220-Blair-Mill-Rd-20910/unit-1202/home/11760762","MRIS","MC10029424","N","Y","Tuesday- Aug 29, 2017","1220 Blair Mill Rd #1202","'209100000","38.9895036&-77.0302368","Silver Spring, MD","Mica Codm @ Silver Sprin","Silver Spring","MD","38.9895036","-77.0302368"
"PAST SALE","September-6-2017","Condo/Co-op",205000,2,2,938,938,1992,243,"Sold",NA,NA,"http://www.redfin.com/MD/Silver-Spring/2700-Snowbird-Ter-20906/unit-7-13/home/11140198","MRIS","MC10015883","N","Y","Friday- Aug 11, 2017","2700 Snowbird Ter Unit 7-13","'209060000","39.1063893&-77.0557718","Silver Spring, MD","Wintergate At Longmead Crossing","Silver Spring","MD","39.1063893","-77.0557718"
"PAST SALE","September-5-2017","Condo/Co-op",83000,1,1,990,990,1967,716,"Sold",NA,NA,"http://www.redfin.com/MD/Silver-Spring/3320-Gleneagles-Dr-20906/unit-68-1B/home/28962263","MRIS","MC9988732","N","Y","Wednesday- Aug 09, 2017","3320 Gleneagles Dr Unit 68-1B","'209060000","39.1000179&-77.0682337","Silver Spring, MD","Montgomery Mutual Coop","Silver Spring","MD","39.1000179","-77.0682337"
"PAST SALE","September-7-2017","Condo/Co-op",157000,2,2,980,980,1991,486,"Sold",NA,NA,"http://www.redfin.com/MD/Silver-Spring/3310-N-Leisure-World-Blvd-20906/unit-518/home/141529071","MRIS","MC10000892","N","Y","Sunday- Aug 13, 2017","3310 Leisure World Blvd #518","'209060000","39.1077586&-77.0720694","Silver Spring, MD","Fairways North Codm","Silver Spring","MD","39.1077586","-77.0720694"
"PAST SALE","September-15-2017","Condo/Co-op",332000,2,2,1305,1305,2002,632,"Sold",NA,NA,"http://www.redfin.com/MD/Silver-Spring/3200-N-Leisure-World-Blvd-20906/unit-804/home/11193730","MRIS","MC9995269","N","Y","Tuesday- Aug 29, 2017","3200 Leisure World Blvd #804","'209060000","39.1074115&-77.0660397","Silver Spring, MD","Vantage Point East @ Lei","Silver Spring","MD","39.1074115","-77.0660397"
"PAST SALE","September-14-2017","Condo/Co-op",140000,2,2,1273,1273,1977,688,"Sold",NA,NA,"http://www.redfin.com/MD/Silver-Spring/3500-Forest-Edge-Dr-20906/unit-15-1C/home/11100991","MRIS","MC10027031","N","Y","Sunday- Aug 27, 2017","3500 Forest Edge Dr Unit 15-1C","'209060000","39.1045721&-77.0705987","Silver Spring, MD","Rossmoor Mutual #14","Silver Spring","MD","39.1045721","-77.0705987"
"PAST SALE","","Condo/Co-op",186000,NA,NA,1053,1053,1991,NA,"",NA,NA,"http://www.redfin.com/MD/Silver-Spring/6-Valleyfield-Ct-20906/unit-3-6/home/11139876","","","N","Y",NA,"6 Valleyfield Ct Unit 3-6","'209060000","39.104081&-77.055786","Silver Spring, MD","","Silver Spring","MD","39.104081","-77.055786"
"PAST SALE","September-26-2017","Townhouse",147700,2,2,1600,1600,1967,824,"Sold",NA,NA,"http://www.redfin.com/MD/Silver-Spring/3486-Chiswick-Ct-20906/unit-41-H/home/28961611","MRIS","MC9979808","N","Y","Wednesday- Sep 20, 2017","3486 Chiswick Ct Unit 41-H","'209060000","39.0985314&-77.0699784","Silver Spring, MD","Leisure Wld Montgomery Mutual","Silver Spring","MD","39.0985314","-77.0699784"
"PAST SALE","September-29-2017","Townhouse",152500,2,2.5,1359,1359,1975,618,"Sold",NA,NA,"http://www.redfin.com/MD/Silver-Spring/3184-Adderley-Ct-20906/unit-240-F/home/11091337","MRIS","MC10069025","N","Y","Tuesday- Sep 26, 2017","3184 Adderley Ct Unit 240-F","'209060000","39.0991015&-77.0648665","Silver Spring, MD","Leisure World","Silver Spring","MD","39.0991015","-77.0648665"
"PAST SALE","September-29-2017","Condo/Co-op",135000,1,1.5,946,946,1996,525,"Sold",NA,NA,"http://www.redfin.com/MD/Silver-Spring/14809-Pennfield-Cir-20906/unit-314/home/11145493","MRIS","MC9944574","N","Y","Tuesday- Sep 26, 2017","14809 Pennfield Cir #314","'209060000","39.1009432&-77.0759286","Silver Spring, MD","Villa Cortez Codm","Silver Spring","MD","39.1009432","-77.0759286"
"PAST SALE","September-15-2017","Townhouse",160000,1,1,900,900,1984,240,"Sold",NA,NA,"http://www.redfin.com/MD/Silver-Spring/13213-Conductor-Way-20904/unit-258/home/10590790","MRIS","MC10016977","N","Y","Tuesday- Aug 29, 2017","13213 Conductor Way #258","'209040000","39.071594&-76.9458708","Silver Spring, MD","Stkbrdge At Tanglwd Cod","Silver Spring","MD","39.071594","-76.9458708"
"PAST SALE","September-29-2017","Townhouse",147000,2,2,1600,1600,1968,843,"Sold",NA,NA,"http://www.redfin.com/MD/Silver-Spring/3673-S-Leisure-World-Blvd-20906/unit-15-D/home/28961802","MRIS","MC9999752","N","Y","Tuesday- Sep 26, 2017","3673 Leisure World Blvd S","'209060000","39.0981048&-77.0727521","Silver Spring, MD","Montgomery Mutual","Silver Spring","MD","39.0981048","-77.0727521"
"PAST SALE","September-15-2017","Townhouse",220000,2,1,946,3750,1950,NA,"Sold",NA,NA,"http://www.redfin.com/MD/Silver-Spring/8442-New-Hampshire-Ave-20903/home/10971460","MRIS","PG10013586","N","Y","Tuesday- Aug 29, 2017","8442 New Hampshire Ave","'209030000","38.998449&-76.984244","Silver Spring, MD","New Hampshire","Silver Spring","MD","38.998449","-76.984244"
"PAST SALE","September-29-2017","Condo/Co-op",190000,2,2,1090,1090,2001,581,"Sold",NA,NA,"http://www.redfin.com/MD/Silver-Spring/3210-N-Leisure-World-Blvd-20906/unit-202/home/11186384","MRIS","MC9968728","N","Y","Tuesday- Sep 26, 2017","3210 Leisure World Blvd #202","'209060000","39.1084088&-77.0671707","Silver Spring, MD","Vantage Point West At Le","Silver Spring","MD","39.1084088","-77.0671707"
"PAST SALE","September-29-2017","Condo/Co-op",62000,1,1,759,759,1973,391,"Sold",NA,NA,"http://www.redfin.com/MD/Silver-Spring/20904-Cherry-Hill-Rd-20904/unit-ME-203/home/113911055","MRIS","MC9945257","N","Y","Tuesday- Sep 26, 2017","11404 Cherry Hill Rd Unit ME-203","'209040000","39.062395&-76.9615908","Silver Spring, MD","Maryland Farms","Silver Spring","MD","39.062395","-76.9615908"
"PAST SALE","September-11-2017","Condo/Co-op",149000,2,1.5,950,950,1984,510,"Sold",NA,NA,"http://www.redfin.com/MD/Silver-Spring/15107-Interlachen-Dr-20906/unit-2-1005/home/11128451","MRIS","MC9920144","N","Y","Monday- Aug 21, 2017","15107 Interlachen Dr Unit 2-1005","'209060000","39.1046277&-77.0678277","Silver Spring, MD","The Grns At Leisure Wrld","Silver Spring","MD","39.1046277","-77.0678277"
"PAST SALE","September-29-2017","Townhouse",460000,3,3,2880,3003,2007,87,"Sold",NA,NA,"http://www.redfin.com/MD/Silver-Spring/1621-Whitehall-Dr-20904/home/35615526","MRIS","MC9946471","N","Y","Tuesday- Sep 26, 2017","1621 Whitehall Dr","'209040000","39.04136&-76.977825","Silver Spring, MD","Montgomery-white Oak","Silver Spring","MD","39.04136","-76.977825"
"PAST SALE","September-26-2017","Single Family Residential",630000,3,2.5,1244,5550,1936,NA,"Sold",NA,NA,"http://www.redfin.com/MD/Silver-Spring/614-Pershing-Dr-20910/home/10951175","MRIS","MC10044582","N","Y","Wednesday- Sep 20, 2017","614 Pershing Dr","'209100000","39.0000198&-77.0214641","Silver Spring, MD","Wheaton Out Res. (1)","Silver Spring","MD","39.0000198","-77.0214641"
"PAST SALE","September-12-2017","Single Family Residential",419500,4,1.5,1440,7500,1957,NA,"Sold",NA,NA,"http://www.redfin.com/MD/Silver-Spring/1127-Caddington-Ave-20901/home/11056358","MRIS","MC9978603","N","Y","Wednesday- Aug 23, 2017","1127 Caddington Ave","'209010000","39.0348036&-77.0201288","Silver Spring, MD","Forest Knolls","Silver Spring","MD","39.0348036","-77.0201288"
"PAST SALE","September-21-2017","Townhouse",460000,3,3,1960,1240,2011,NA,"Sold",NA,NA,"http://www.redfin.com/MD/Silver-Spring/2146-Little-Sorrel-Way-20902/home/44617532","MRIS","MC9902691","N","Y","Sunday- Sep 10, 2017","2146 Little Sorrel Way","'209020000","39.045806&-77.0498719","Silver Spring, MD","Leesborough","Silver Spring","MD","39.045806","-77.0498719"
"PAST SALE","September-25-2017","Single Family Residential",368000,4,2.5,2652,6969,1918,NA,"Sold",NA,NA,"http://www.redfin.com/MD/Silver-Spring/10709-Torrance-Dr-20902/home/11010902","MRIS","MC10019639","N","Y","Monday- Sep 18, 2017","10709 Torrance Dr","'209020000","39.0324036&-77.0527026","Silver Spring, MD","Kensington Heights","Silver Spring","MD","39.0324036","-77.0527026"
"PAST SALE","September-25-2017","Single Family Residential",416000,3,2,1428,6983,1947,NA,"Sold",NA,NA,"http://www.redfin.com/MD/Silver-Spring/2419-Churchill-Rd-20902/home/10990735","MRIS","MC9990186","N","Y","Monday- Sep 18, 2017","2419 Churchill Rd","'209020000","39.0213799&-77.0523656","Silver Spring, MD","Mckenny Hills","Silver Spring","MD","39.0213799","-77.0523656"
"PAST SALE","September-14-2017","Single Family Residential",417000,4,2,1760,8628,1950,NA,"Sold",NA,NA,"http://www.redfin.com/MD/Silver-Spring/2417-Evans-Dr-20902/home/10982440","MRIS","MC10026468","N","Y","Sunday- Aug 27, 2017","2417 Evans Dr","'209020000","39.0263303&-77.0510741","Silver Spring, MD","Carroll Knolls","Silver Spring","MD","39.0263303","-77.0510741"
"PAST SALE","September-22-2017","Single Family Residential",466500,4,3,1860,9365,1938,NA,"Sold",NA,NA,"http://www.redfin.com/MD/Silver-Spring/10420-Eastwood-Ave-20901/home/10965878","MRIS","MC10038474","N","Y","Tuesday- Sep 12, 2017","10420 Eastwood Ave","'209010000","39.028104&-77.013853","Silver Spring, MD","Northwood Park","Silver Spring","MD","39.028104","-77.013853"
"PAST SALE","September-21-2017","Single Family Residential",435000,3,3,1950,5300,1950,NA,"Sold",NA,NA,"http://www.redfin.com/MD/Silver-Spring/10603-Huntley-Pl-20902/home/11017683","MRIS","MC9793170","N","Y","Sunday- Sep 10, 2017","10603 Huntley Pl","'209020000","39.0304422&-77.0371662","Silver Spring, MD","Chestnut Ridge Manor","Silver Spring","MD","39.0304422","-77.0371662"
"PAST SALE","","Single Family Residential",547000,NA,1.5,1296,6200,1940,NA,"",NA,NA,"http://www.redfin.com/MD/Silver-Spring/302-Normandy-Dr-20901/home/10961208","","","N","Y",NA,"302 Normandy Dr","'209010000","39.0131138&-77.0151313","Silver Spring, MD","","Silver Spring","MD","39.0131138","-77.0151313"
"PAST SALE","","Single Family Residential",620000,NA,2,1296,9978,1959,NA,"",NA,NA,"http://www.redfin.com/MD/Silver-Spring/4018-Ingersol-Dr-20902/home/11028719","","","N","Y",NA,"4018 Ingersol Dr","'209020000","39.04437&-77.079738","Silver Spring, MD","","Silver Spring","MD","39.04437","-77.079738"
"PAST SALE","","Single Family Residential",425000,NA,1,1040,6236,1940,NA,"",NA,NA,"http://www.redfin.com/MD/Silver-Spring/317-Saint-Lawrence-Dr-20901/home/11015526","","","N","Y",NA,"317 Saint Lawrence Dr","'209010000","39.0217093&-77.0030593","Silver Spring, MD","","Silver Spring","MD","39.0217093","-77.0030593"
"PAST SALE","","Single Family Residential",807729,NA,NA,NA,4200,NA,NA,"",NA,NA,"http://www.redfin.com/MD/Fulton/11521-Green-St-20759/home/108438166","","","N","Y",NA,"11521 Green St","'207590000","39.018142&-76.982254","Fulton, MD","","Fulton","MD","39.018142","-76.982254"
"PAST SALE","","Townhouse",315000,NA,NA,510,2876,1953,NA,"",NA,NA,"http://www.redfin.com/MD/Silver-Spring/9872-Hollow-Glen-Pl-20910/unit-2524B/home/11097183","","","N","Y",NA,"9872 Hollow Glen Pl Unit 2524B","'209100000","39.0160608&-77.0528133","Silver Spring, MD","","Silver Spring","MD","39.0160608","-77.0528133"
"PAST SALE","","Single Family Residential",450000,NA,2.5,1777,10800,1949,NA,"",NA,NA,"http://www.redfin.com/MD/Silver-Spring/1707-Sherwood-Rd-20902/home/10987115","","","N","Y",NA,"1707 Sherwood Rd","'209020000","39.0176775&-77.03887","Silver Spring, MD","","Silver Spring","MD","39.0176775","-77.03887"
"PAST SALE","","Single Family Residential",335000,NA,2,1084,7500,1957,NA,"",NA,NA,"http://www.redfin.com/MD/Silver-Spring/1301-Caddington-Ave-20901/home/11055981","","","N","Y",NA,"1301 Caddington Ave","'209010000","39.0345129&-77.021357","Silver Spring, MD","","Silver Spring","MD","39.0345129","-77.021357"
"PAST SALE","","Condo/Co-op",151000,NA,NA,1290,1290,1975,NA,"",NA,NA,"http://www.redfin.com/MD/Silver-Spring/8830-Piney-Branch-Rd-20903/unit-1107/home/11102391","","","N","Y",NA,"8830 Piney Branch Rd Apt 1107","'209030000","39.0004495&-76.9930299","Silver Spring, MD","","Silver Spring","MD","39.0004495","-76.9930299"
"PAST SALE","","Single Family Residential",659000,NA,2.5,1467,12000,1941,NA,"",NA,NA,"http://www.redfin.com/MD/Silver-Spring/1814-Sherwood-Rd-20902/home/10986908","","","N","Y",NA,"1814 Sherwood Rd","'209020000","39.017104&-77.041344","Silver Spring, MD","","Silver Spring","MD","39.017104","-77.041344"
"PAST SALE","","Single Family Residential",539500,NA,3,2437,16730,1956,NA,"",NA,NA,"http://www.redfin.com/MD/Silver-Spring/1109-W-Nolcrest-Dr-20903/home/10562456","","","N","Y",NA,"1109 W Nolcrest Dr","'209030000","39.0320364&-76.9891656","Silver Spring, MD","","Silver Spring","MD","39.0320364","-76.9891656"
"PAST SALE","","Single Family Residential",455000,NA,3,2354,10216,1957,NA,"",NA,NA,"http://www.redfin.com/MD/Silver-Spring/424-Neale-Ave-20901/home/10562903","","","N","Y",NA,"424 Neale Ave","'209010000","39.035182&-77.0023649","Silver Spring, MD","","Silver Spring","MD","39.035182","-77.0023649"
"PAST SALE","","Single Family Residential",445100,NA,2.5,1340,9000,1962,NA,"",NA,NA,"http://www.redfin.com/MD/Silver-Spring/109-Claybrook-Dr-20902/home/11048597","","","N","Y",NA,"109 Claybrook Dr","'209020000","39.0455786&-77.0125916","Silver Spring, MD","","Silver Spring","MD","39.0455786","-77.0125916"
"PAST SALE","September-8-2017","Single Family Residential",427000,5,3.5,2557,9483,1956,NA,"Sold",NA,NA,"http://www.redfin.com/MD/Silver-Spring/301-Burnt-Mills-Ave-20901/home/10562924","MRIS","MC9956859","N","Y","Tuesday- Aug 15, 2017","301 Burnt Mills Ave","'209010000","39.0361339&-77.0054313","Silver Spring, MD","Burnt Mills Manor","Silver Spring","MD","39.0361339","-77.0054313"
"PAST SALE","September-5-2017","Single Family Residential",580000,3,1.5,1272,5332,1950,NA,"Sold",NA,NA,"http://www.redfin.com/MD/Silver-Spring/8809-Maywood-Ave-20910/home/10997121","MRIS","MC10005854","N","Y","Wednesday- Aug 09, 2017","8809 Maywood Ave","'209100000","38.9997474&-77.0451811","Silver Spring, MD","Rosemary Hills","Silver Spring","MD","38.9997474","-77.0451811"
"PAST SALE","September-12-2017","Single Family Residential",450000,4,3,1768,6981,1956,NA,"Sold",NA,NA,"http://www.redfin.com/MD/Silver-Spring/1005-Lanark-Way-20901/home/11007998","MRIS","MC10024639","N","Y","Wednesday- Aug 23, 2017","1005 Lanark Way","'209010000","39.0221029&-77.0251464","Silver Spring, MD","Argyle Forest","Silver Spring","MD","39.0221029","-77.0251464"
"PAST SALE","September-15-2017","Single Family Residential",510000,3,1.5,1453,6860,1948,NA,"Sold",NA,NA,"http://www.redfin.com/MD/Silver-Spring/2307-Churchill-Rd-20902/home/10990289","MRIS","MC10001001","N","Y","Tuesday- Aug 29, 2017","2307 Churchill Rd","'209020000","39.0214686&-77.0490931","Silver Spring, MD","Mckenny Hills","Silver Spring","MD","39.0214686","-77.0490931"
"PAST SALE","September-20-2017","Single Family Residential",480000,5,3,1333,7471,1959,NA,"Sold",NA,NA,"http://www.redfin.com/MD/Silver-Spring/2206-Ellis-St-20910/home/11071131","MRIS","MC10000728","N","Y","Friday- Sep 08, 2017","2206 Ellis St","'209100000","39.01457&-77.04673","Silver Spring, MD","Forest Glen Knolls","Silver Spring","MD","39.01457","-77.04673"
"PAST SALE","","Single Family Residential",350000,NA,1,1223,5000,1949,NA,"",NA,NA,"http://www.redfin.com/MD/Silver-Spring/10416-Hemley-Ln-20902/home/10981108","","","N","Y",NA,"10416 Hemley Ln","'209020000","39.02757&-77.0386879","Silver Spring, MD","","Silver Spring","MD","39.02757","-77.0386879"
"PAST SALE","","Single Family Residential",614900,NA,3,1433,7000,1939,NA,"",NA,NA,"http://www.redfin.com/MD/Silver-Spring/10516-Lorain-Ave-20901/home/10977407","","","N","Y",NA,"10516 Lorain Ave","'209010000","39.0249958&-77.0074247","Silver Spring, MD","","Silver Spring","MD","39.0249958","-77.0074247"
"PAST SALE","","Single Family Residential",440000,NA,3,1150,6900,1954,NA,"",NA,NA,"http://www.redfin.com/MD/Silver-Spring/105-Belton-Rd-20901/home/11060977","","","N","Y",NA,"105 Belton Rd","'209010000","39.0320449&-77.012529","Silver Spring, MD","","Silver Spring","MD","39.0320449","-77.012529"
"PAST SALE","September-22-2017","Townhouse",390000,3,3.5,2000,2009,1984,74,"Sold",NA,NA,"http://www.redfin.com/MD/Silver-Spring/157-Finale-Ter-20901/home/10590068","MRIS","MC10033198","N","Y","Tuesday- Sep 12, 2017","157 Finale Ter","'209010000","39.042465&-77.005369","Silver Spring, MD","Dumont Oaks","Silver Spring","MD","39.042465","-77.005369"
"PAST SALE","September-28-2017","Single Family Residential",385000,3,2.5,1543,8497,1949,NA,"Sold",NA,NA,"http://www.redfin.com/MD/Silver-Spring/10312-Colesville-Rd-20901/home/10965040","MRIS","MC9929249","N","Y","Sunday- Sep 24, 2017","10312 Colesville Rd","'209010000","39.0251639&-77.0113781","Silver Spring, MD","Northwood Park","Silver Spring","MD","39.0251639","-77.0113781"
"PAST SALE","September-28-2017","Townhouse",450000,3,3,2000,1170,2010,7,"Sold",NA,NA,"http://www.redfin.com/MD/Silver-Spring/11618-Leesborough-Cir-20902/home/40017157","MRIS","MC10023865","N","Y","Sunday- Sep 24, 2017","11618 Leesborough Cir","'209020000","39.045397&-77.0487689","Silver Spring, MD","Leesborough","Silver Spring","MD","39.045397","-77.0487689"
"PAST SALE","","Single Family Residential",416000,NA,2.5,1800,6910,1958,NA,"",NA,NA,"http://www.redfin.com/MD/Silver-Spring/717-N-Belgrade-Rd-20902/home/11051207","","","N","Y",NA,"717 N Belgrade Rd","'209020000","39.0419977&-77.0212489","Silver Spring, MD","","Silver Spring","MD","39.0419977","-77.0212489"
"PAST SALE","September-15-2017","Townhouse",330000,3,2.5,1440,1600,1984,99,"Sold",NA,NA,"http://www.redfin.com/MD/Silver-Spring/2892-Schoolhouse-Cir-20902/home/11120731","MRIS","MC10040627","N","Y","Tuesday- Aug 29, 2017","2892 Schoolhouse Cir","'209020000","39.0421197&-77.0620214","Silver Spring, MD","College View","Silver Spring","MD","39.0421197","-77.0620214"
"PAST SALE","September-5-2017","Townhouse",379000,3,3.5,1860,1545,1985,88,"Sold",NA,NA,"http://www.redfin.com/MD/Silver-Spring/10105-Green-Holly-Ter-20902/home/11113175","MRIS","MC10010675","N","Y","Wednesday- Aug 09, 2017","10105 Green Holly Ter","'209020000","39.024439&-77.041502","Silver Spring, MD","Forest Estates","Silver Spring","MD","39.024439","-77.041502"
