"","SALE.TYPE","SOLD.DATE","PROPERTY.TYPE","PRICE","BEDS","BATHS","SQUARE.FEET","LOT.SIZE","YEAR.BUILT","HOA.MONTH","STATUS","NEXT.OPEN.HOUSE.START.TIME","NEXT.OPEN.HOUSE.END.TIME","URL","SOURCE","MLS.","FAVORITE","INTERESTED","LIST.DATE","ADDRESS","ZIP_CODE","LAT_LON","CITY_STATE","LOCATION","CITY","STATE","LATITUDE","LONGITUDE","PROPERTY.SIZE","metro_distance","days_on_market"
"641","PAST SALE",2017-09-13,"Condo/Co-op",1595000,2,2,1565,1565,2017,151,"Sold",NA,NA,"http://www.redfin.com/DC/Washington/1310-Q-St-NW-20009/unit-5/home/113863941","MRIS","DC9936197","N","Y",2017-08-25,"1310 Q St NW #5",20009,"38.9109439&-77.0302482","Washington, DC","Logan Circle","Washington","DC",38.9109439,-77.0302482,1565,0.423599159664769,19
"642","PAST SALE",2017-09-14,"Condo/Co-op",667000,2,2,1015,1015,2002,780,"Sold",NA,NA,"http://www.redfin.com/DC/Washington/3883-Connecticut-Ave-NW-20008/unit-309/home/10194468","MRIS","DC10023420","N","Y",2017-08-27,"3883 Connecticut Ave NW #309",20008,"38.9400892&-77.0599929","Washington, DC","Cleveland Park","Washington","DC",38.9400892,-77.0599929,1015,0.288841124931385,18
"643","PAST SALE",2017-09-05,"Condo/Co-op",585000,2,2.5,1165,1165,2016,235,"Sold",NA,NA,"http://www.redfin.com/DC/Washington/3219-12th-St-NE-20017/unit-102/home/113723761","MRIS","DC10015033","N","Y",2017-08-09,"3219 12th St NE #102",20017,"38.930022&-76.990513","Washington, DC","Brookland","Washington","DC",38.930022,-76.990513,1165,0.34177385340644,27
"644","PAST SALE",2017-09-13,"Condo/Co-op",311000,1,1,545,545,1936,239,"Sold",NA,NA,"http://www.redfin.com/DC/Washington/5224-4th-St-NW-20011/unit-202/home/113899892","MRIS","DC9944570","N","Y",2017-08-25,"5224 4th St NW #202",20011,"38.953987&-77.0179647","Washington, DC","Petworth","Washington","DC",38.953987,-77.0179647,545,1.0003449076118,19
"645","PAST SALE",2017-09-14,"Condo/Co-op",391000,1,1,731,731,1917,681,"Sold",NA,NA,"http://www.redfin.com/DC/Washington/1869-Mintwood-Pl-NW-20009/unit-24/home/45114812","MRIS","DC10009850","N","Y",2017-08-27,"1869 Mintwood Pl NW #24",20009,"38.9216069&-77.0455611","Washington, DC","Kalorama","Washington","DC",38.9216069,-77.0455611,731,0.516305065049748,18
"646","PAST SALE",2017-09-15,"Condo/Co-op",475000,1,1,648,648,2004,402,"Sold",NA,NA,"http://www.redfin.com/DC/Washington/1300-N-St-NW-20005/unit-16/home/10341616","MRIS","DC10006025","N","Y",2017-08-29,"1300 N St NW #16",20005,"38.9069228&-77.0300517","Washington, DC","Logan Circle","Washington","DC",38.9069228,-77.0300517,648,0.423919367429329,17
"647","PAST SALE",2017-09-15,"Condo/Co-op",284500,1,1,678,678,1938,267,"Sold",NA,NA,"http://www.redfin.com/DC/Washington/1400-Oglethorpe-St-NW-20011/unit-7/home/45505262","MRIS","DC10030191","N","Y",2017-08-29,"1400 Oglethorpe St NW #7",20011,"38.9608451&-77.0337043","Washington, DC","16th Street Heights","Washington","DC",38.9608451,-77.0337043,678,1.32281808201965,17
"648","PAST SALE",2017-09-18,"Condo/Co-op",417500,2,2,922,922,1932,195,"Sold",NA,NA,"http://www.redfin.com/DC/Washington/708-Irving-St-NE-20017/unit-101/home/10076697","MRIS","DC10039109","N","Y",2017-09-04,"708 Irving St NE #101",20017,"38.928648&-76.9957279","Washington, DC","Brookland","Washington","DC",38.928648,-76.9957279,922,0.364823861857811,14
"649","PAST SALE",2017-09-18,"Condo/Co-op",711500,2,2,1250,1250,2006,795,"Sold",NA,NA,"http://www.redfin.com/DC/Washington/912-F-St-NW-20004/unit-000408/home/22636487","MRIS","DC10060255","N","Y",2017-09-04,"912 F St NW #408",20004,"38.8971408&-77.0248566","Washington, DC","Central","Washington","DC",38.8971408,-77.0248566,1250,0.228806689253804,14
"650","PAST SALE",2017-09-20,"Condo/Co-op",370000,1,1,675,675,1905,514,"Sold",NA,NA,"http://www.redfin.com/DC/Washington/2122-California-St-NW-20008/unit-354/home/22009349","MRIS","DC10003764","N","Y",2017-09-08,"2122 California St NW #354",20008,"38.9162197&-77.0474248","Washington, DC","Kalorama","Washington","DC",38.9162197,-77.0474248,675,0.383437562922213,12
"651","PAST SALE",2017-09-20,"Condo/Co-op",380000,1,1,505,505,1990,709,"Sold",NA,NA,"http://www.redfin.com/DC/Washington/801-Pennsylvania-Ave-NW-20004/unit-1206/home/9878475","MRIS","DC9963510","N","Y",2017-09-08,"801 Pennsylvania Ave NW #1206",20004,"38.894388&-77.0235065","Washington, DC","Central","Washington","DC",38.894388,-77.0235065,505,0.0562758527278757,12
"652","PAST SALE",2017-09-22,"Condo/Co-op",550000,2,1,828,828,1910,410,"Sold",NA,NA,"http://www.redfin.com/DC/Washington/1822-Vernon-St-NW-20009/unit-106/home/10004325","MRIS","DC10020394","N","Y",2017-09-12,"1822 Vernon St NW #106",20009,"38.9169788&-77.0425721","Washington, DC","Kalorama","Washington","DC",38.9169788,-77.0425721,828,0.429696885472878,10
"653","PAST SALE",2017-09-22,"Condo/Co-op",374000,1,1,753,753,1928,197,"Sold",NA,NA,"http://www.redfin.com/DC/Washington/1125-Maryland-Ave-NE-20002/unit-16/home/10177545","MRIS","DC10038374","N","Y",2017-09-12,"1125 Maryland Ave NE #16",20002,"38.8967667&-76.9907639","Washington, DC","Capitol Hill","Washington","DC",38.8967667,-76.9907639,753,0.871775299012022,10
"654","PAST SALE",2017-09-22,"Condo/Co-op",270000,0,1,436,436,1968,478,"Sold",NA,NA,"http://www.redfin.com/DC/Washington/1718-P-St-NW-20036/unit-L1/home/9862455","MRIS","DC10028371","N","Y",2017-09-12,"1718 P St NW Unit L1",20036,"38.9093944&-77.0392914","Washington, DC","Dupont","Washington","DC",38.9093944,-77.0392914,436,0.322490838499811,10
"655","PAST SALE",2017-09-22,"Townhouse",367500,1,1.5,670,670,1915,265,"Sold",NA,NA,"http://www.redfin.com/DC/Washington/3318-Sherman-Ave-NW-20010/unit-108/home/39927645","MRIS","DC10033510","N","Y",2017-09-12,"3318 Sherman Ave NW #108",20010,"38.9313098&-77.0269974","Washington, DC","Columbia Heights","Washington","DC",38.9313098,-77.0269974,670,0.370569094484822,10
"656","PAST SALE",2017-09-22,"Condo/Co-op",295000,1,1,810,810,1966,893,"Sold",NA,NA,"http://www.redfin.com/DC/Washington/520-N-St-SW-20024/unit-S-230/home/142442685","MRIS","DC9999976","N","Y",2017-09-12,"520 N St SW Unit S 230",20024,"38.8743973&-77.0187172","Washington, DC","Rla (sw)","Washington","DC",38.8743973,-77.0187172,810,0.212010877201364,10
"657","PAST SALE",2017-09-22,"Townhouse",170000,2,1,778,778,1997,93,"Sold",NA,NA,"http://www.redfin.com/DC/Washington/2641-Bowen-Rd-SE-20020/unit-A/home/10175391","MRIS","DC9810825","N","Y",2017-09-12,"2641 Bowen Rd SE Unit A",20020,"38.8599191&-76.9903741","Washington, DC","Barry Farms","Washington","DC",38.8599191,-76.9903741,778,0.47785059201223,10
"658","PAST SALE",2017-09-22,"Townhouse",1290000,2,2,1122,869,1900,NA,"Sold",NA,NA,"http://www.redfin.com/DC/Washington/1241-28th-St-NW-20007/home/9925812","MRIS","DC10011206","N","Y",2017-09-12,"1241 28th St NW",20007,"38.9064959&-77.0568766","Washington, DC","Georgetown","Washington","DC",38.9064959,-77.0568766,869,0.502773889355464,10
"659","PAST SALE",2017-09-22,"Townhouse",8e+05,2,2,1404,1404,1907,489,"Sold",NA,NA,"http://www.redfin.com/DC/Washington/1704-16th-St-NW-20009/unit-1/home/9865937","MRIS","DC9981365","N","Y",2017-09-12,"1704 16th St NW #1",20009,"38.9128853&-77.0368981","Washington, DC","Dupont Circle","Washington","DC",38.9128853,-77.0368981,1404,0.44922353674836,10
"660","PAST SALE",2017-09-20,"Condo/Co-op",474000,1,1,842,842,2004,470,"Sold",NA,NA,"http://www.redfin.com/DC/Washington/616-E-St-NW-20004/unit-321/home/10342843","MRIS","DC10026069","N","Y",2017-09-08,"616 E St NW #321",20004,"38.8956235&-77.0210741","Washington, DC","The Clara Barton","Washington","DC",38.8956235,-77.0210741,842,0.112451782078488,12
"661","PAST SALE",2017-09-22,"Condo/Co-op",175000,0,1,252,252,1942,151,"Sold",NA,NA,"http://www.redfin.com/DC/Washington/430-Irving-St-NW-20010/unit-203/home/12530181","MRIS","DC10026305","N","Y",2017-09-12,"430 Irving St NW #203",20010,"38.9292095&-77.0188531","Washington, DC","Columbia Heights","Washington","DC",38.9292095,-77.0188531,252,0.640163369398084,10
"662","PAST SALE",2017-09-22,"Condo/Co-op",310000,1,1,531,531,1942,255,"Sold",NA,NA,"http://www.redfin.com/DC/Washington/430-Irving-St-NW-20010/unit-206/home/12530178","MRIS","DC10025516","N","Y",2017-09-12,"430 Irving St NW #206",20010,"38.9292095&-77.0188531","Washington, DC","Columbia Heights","Washington","DC",38.9292095,-77.0188531,531,0.640163369398084,10
"663","PAST SALE",2017-09-22,"Condo/Co-op",542000,1,1.5,888,888,2000,424,"Sold",NA,NA,"http://www.redfin.com/DC/Washington/2004-11th-St-NW-20001/unit-233/home/10183329","MRIS","DC10033934","N","Y",2017-09-12,"2004 11th St NW #233",20001,"38.917673&-77.0272334","Washington, DC","Old City #2","Washington","DC",38.917673,-77.0272334,888,0.104773440934422,10
"664","PAST SALE",2017-09-15,"Condo/Co-op",515000,1,1,754,754,2008,447,"Sold",NA,NA,"http://www.redfin.com/DC/Washington/475-K-St-NW-20001/unit-622/home/23066975","MRIS","DC9968972","N","Y",2017-08-29,"475 K St NW #622",20001,"38.9031638&-77.0182534","Washington, DC","Old City #2","Washington","DC",38.9031638,-77.0182534,754,0.261281162991075,17
"665","PAST SALE",NA,"Condo/Co-op",414900,1,1,459,459,2016,NA,NA,NA,NA,"http://www.redfin.com/DC/Washington/525-Water-St-SW-20024/unit-430/home/113745463",NA,NA,"N","Y",NA,"525 Water St SW Unit 430",20024,"38.876059&-77.0202399","Washington, DC",NA,"Washington","DC",38.876059,-77.0202399,459,0.218107956033102,NA
"666","PAST SALE",2017-09-15,"Condo/Co-op",490000,1,1,1012,1012,2005,605,"Sold",NA,NA,"http://www.redfin.com/DC/Washington/777-7th-St-NW-20001/unit-936/home/10193262","MRIS","DC9955338","N","Y",2017-08-29,"777 7th St NW #936",20001,"38.899494&-77.0217858","Washington, DC","Central","Washington","DC",38.899494,-77.0217858,1012,0.0586383001329145,17
"667","PAST SALE",2017-09-15,"Townhouse",521750,2,1,1140,1140,1944,480,"Sold",NA,NA,"http://www.redfin.com/DC/Washington/2729-Ordway-St-NW-20008/unit-5/home/9990314","MRIS","DC10028989","N","Y",2017-08-29,"2729 Ordway St NW #5",20008,"38.9346257&-77.0562136","Washington, DC","Cleveland Park","Washington","DC",38.9346257,-77.0562136,1140,0.169699351606421,17
"668","PAST SALE",2017-09-12,"Condo/Co-op",326500,1,1,648,648,1936,275,"Sold",NA,NA,"http://www.redfin.com/DC/Washington/4805-4th-St-NW-20011/unit-2/home/55188293","MRIS","DC9988814","N","Y",2017-08-23,"4805 4th St NW #2",20011,"38.948766&-77.0172356","Washington, DC","Petworth","Washington","DC",38.948766,-77.0172356,648,0.887106941413191,20
"669","PAST SALE",2017-09-18,"Condo/Co-op",368500,1,1,642,642,1973,680,"Sold",NA,NA,"http://www.redfin.com/DC/Washington/1301-20th-St-NW-20036/unit-213/home/9060011","MRIS","DC10028187","N","Y",2017-09-04,"1301 20th St NW #213",20036,"38.9075853&-77.0445591","Washington, DC","Dupont","Washington","DC",38.9075853,-77.0445591,642,0.239415530782761,14
"670","PAST SALE",2017-09-13,"Condo/Co-op",480000,2,1.5,1025,1025,1928,420,"Sold",NA,NA,"http://www.redfin.com/DC/Washington/317-10th-St-NE-20002/unit-1/home/9906574","MRIS","DC9971666","N","Y",2017-08-25,"317 10th St NE #1",20002,"38.8941187&-76.9923227","Washington, DC","Capitol Hill","Washington","DC",38.8941187,-76.9923227,1025,0.707862560252221,19
"671","PAST SALE",2017-09-15,"Townhouse",749900,2,1,1180,1155,1900,NA,"Sold",NA,NA,"http://www.redfin.com/DC/Washington/417-Independence-Ave-SE-20003/home/9895888","MRIS","DC10028188","N","Y",2017-08-29,"417 Independence Ave SE",20003,"38.8874221&-76.9998418","Washington, DC","Capitol Hill","Washington","DC",38.8874221,-76.9998418,1155,0.308547785161364,17
"672","PAST SALE",NA,"Condo/Co-op",458000,1,1,742,742,1911,NA,NA,NA,NA,"http://www.redfin.com/DC/Washington/2311-Connecticut-Ave-NW-20008/unit-704/home/10000843",NA,NA,"N","Y",NA,"2311 Connecticut Ave NW Apt 704",20008,"38.918839&-77.0486829","Washington, DC",NA,"Washington","DC",38.918839,-77.0486829,742,0.552591807582213,NA
"673","PAST SALE",NA,"Multi-Family (2-4 Unit)",355000,2,2,1152,2013,1942,NA,NA,NA,NA,"http://www.redfin.com/DC/Washington/213-Hawaii-Ave-NE-20011/home/10077184",NA,NA,"N","Y",NA,"213 Hawaii Ave NE",20011,"38.9440375&-77.0032685","Washington, DC",NA,"Washington","DC",38.9440375,-77.0032685,2013,0.622360824112478,NA
"674","PAST SALE",NA,"Multi-Family (2-4 Unit)",862000,1,1.5,1152,1170,1900,NA,NA,NA,NA,"http://www.redfin.com/DC/Washington/621-S-Carolina-Ave-SE-20003/home/9900448",NA,NA,"N","Y",NA,"621 S Carolina Ave SE",20003,"38.8831758&-76.9976146","Washington, DC",NA,"Washington","DC",38.8831758,-76.9976146,1170,0.122375037940763,NA
"675","PAST SALE",NA,"Townhouse",730000,2,2,1039,552,2000,NA,NA,NA,NA,"http://www.redfin.com/DC/Washington/1406-Corcoran-St-NW-20009/unit-B/home/10176040",NA,NA,"N","Y",NA,"1406 Corcoran St NW Unit B",20009,"38.9118117&-77.0324615","Washington, DC",NA,"Washington","DC",38.9118117,-77.0324615,552,0.40429915011363,NA
"676","PAST SALE",2017-09-05,"Condo/Co-op",409900,1,1,721,721,1942,625,"Sold",NA,NA,"http://www.redfin.com/DC/Washington/2500-Q-St-NW-20007/unit-420/home/9928798","MRIS","DC9956886","N","Y",2017-08-09,"2500 Q St NW #420",20007,"38.910343&-77.0523915","Washington, DC","Georgetown","Washington","DC",38.910343,-77.0523915,721,0.406109717429729,27
"677","PAST SALE",2017-09-15,"Condo/Co-op",285000,1,1,720,720,1985,382,"Sold",NA,NA,"http://www.redfin.com/DC/Washington/78-Hawthorne-Ct-NE-20017/unit-78/home/10071088","MRIS","DC10028863","N","Y",2017-08-29,"78 Hawthorne Ct NE #78",20017,"38.9280129&-77.0084023","Washington, DC","Brookland","Washington","DC",38.9280129,-77.0084023,720,0.847731294885917,17
"678","PAST SALE",NA,"Condo/Co-op",114200,0,1,391,391,2016,NA,NA,NA,NA,"http://www.redfin.com/DC/Washington/2337-Champlain-St-NW-20009/unit-9/home/113745916",NA,NA,"N","Y",NA,"2337 Champlain St NW Unit 9",20009,"38.921507&-77.040964","Washington, DC",NA,"Washington","DC",38.921507,-77.040964,391,0.653731905270627,NA
"679","PAST SALE",NA,"Multi-Family (2-4 Unit)",390000,2,2,1406,2359,1946,NA,NA,NA,NA,"http://www.redfin.com/DC/Washington/53-Victor-St-NE-20011/home/10076949",NA,NA,"N","Y",NA,"53 Victor St NE",20011,"38.9433833&-77.0069588","Washington, DC",NA,"Washington","DC",38.9433833,-77.0069588,2359,0.750522334937366,NA
"680","PAST SALE",NA,"Condo/Co-op",275000,1,1,668,668,1967,NA,NA,NA,NA,"http://www.redfin.com/DC/Washington/300-M-St-SW-20024/unit-N-607/home/9886750",NA,NA,"N","Y",NA,"300 M St SW Unit N-607",20024,"38.8761342&-77.0164878","Washington, DC",NA,"Washington","DC",38.8761342,-77.0164878,668,0.0485816030432221,NA
"681","PAST SALE",2017-09-18,"Condo/Co-op",429900,2,2,NA,NA,1910,363,"Sold",NA,NA,"http://www.redfin.com/DC/Washington/2422-17th-St-NW-20009/unit-207/home/104461322","MRIS","DC9913241","N","Y",2017-09-04,"2422 17th St NW #207",20009,"38.922255&-77.0392789","Washington, DC","Adams Morgan","Washington","DC",38.922255,-77.0392789,NA,0.556028530165421,14
"682","PAST SALE",NA,"Condo/Co-op",439000,NA,NA,NA,NA,NA,NA,NA,NA,NA,"http://www.redfin.com/DC/Washington/911-2nd-St-NE-20002/unit-404/home/142281174",NA,NA,"N","Y",NA,"911 2nd St NE Unit 404",20002,"38.9017741&-77.0033116","Washington, DC",NA,"Washington","DC",38.9017741,-77.0033116,NA,0.31293868660199,NA
"683","PAST SALE",2017-09-12,"Condo/Co-op",295000,1,1,481,481,1927,314,"Sold",NA,NA,"http://www.redfin.com/DC/Washington/3446-Connecticut-Ave-NW-20008/unit-200/home/12531334","MRIS","DC10037727","N","Y",2017-08-23,"3446 Connecticut Ave NW #200",20008,"38.9353605&-77.0588587","Washington, DC","Cleveland Park","Washington","DC",38.9353605,-77.0588587,481,0.0453815770074295,20
"684","PAST SALE",2017-09-12,"Condo/Co-op",349950,1,1,580,580,1911,354,"Sold",NA,NA,"http://www.redfin.com/DC/Washington/1831-Belmont-Rd-NW-20009/unit-103/home/10195141","MRIS","DC10030192","N","Y",2017-08-23,"1831 Belmont Rd NW #103",20009,"38.9208189&-77.0432822","Washington, DC","Kalorama","Washington","DC",38.9208189,-77.0432822,580,0.648328376557286,20
"685","PAST SALE",NA,"Townhouse",613000,2,2.5,1300,1911,1926,NA,NA,NA,NA,"http://www.redfin.com/DC/Washington/1827-L-St-NE-20002/home/10111079",NA,NA,"N","Y",NA,"1827 L St NE",20002,"38.903442&-76.977273","Washington, DC",NA,"Washington","DC",38.903442,-76.977273,1911,1.0333228813452,NA
"686","PAST SALE",2017-09-22,"Condo/Co-op",365000,2,1,874,874,1952,310,"Sold",NA,NA,"http://www.redfin.com/DC/Washington/6425-14th-St-NW-20012/unit-301/home/39956361","MRIS","DC10010535","N","Y",2017-09-12,"6425 14th St NW #301",20012,"38.9684763&-77.0330169","Washington, DC","Brightwood","Washington","DC",38.9684763,-77.0330169,874,0.949322088059011,10
"687","PAST SALE",2017-09-18,"Single Family Residential",561000,2,2,1746,6353,1955,NA,"Sold",NA,NA,"http://www.redfin.com/DC/Washington/6914-Willow-St-NW-20012/home/10067324","MRIS","DC9975684","N","Y",2017-09-04,"6914 Willow St NW",20012,"38.9732347&-77.0151263","Washington, DC","Takoma Park","Washington","DC",38.9732347,-77.0151263,6353,0.209320121049612,14
"688","PAST SALE",2017-09-15,"Condo/Co-op",419000,2,2,1220,1220,1951,1052,"Sold",NA,NA,"http://www.redfin.com/DC/Washington/4301-Massachusetts-Ave-NW-20016/unit-6014/home/9960710","MRIS","DC10057952","N","Y",2017-08-29,"4301 Massachusetts Ave NW #6014",20016,"38.9366635&-77.0830799","Washington, DC","Cleveland Park","Washington","DC",38.9366635,-77.0830799,1220,0.821806142572984,17
"689","PAST SALE",2017-09-15,"Condo/Co-op",450000,1,1,766,766,2005,384,"Sold",NA,NA,"http://www.redfin.com/DC/Washington/4101-Albemarle-St-NW-20016/unit-446/home/10349092","MRIS","DC9983896","N","Y",2017-08-29,"4101 Albemarle St NW #446",20016,"38.9480669&-77.0809567","Washington, DC","American University Park","Washington","DC",38.9480669,-77.0809567,766,0.0828893523146301,17
"690","PAST SALE",2017-09-12,"Condo/Co-op",365000,1,1,650,650,2010,371,"Sold",NA,NA,"http://www.redfin.com/DC/Washington/5201-Wisconsin-Ave-20015/unit-313/home/40501753","MRIS","DC10032978","N","Y",2017-08-23,"5201-B Wisconsin Ave NW #313",20015,"38.9572488&-77.0836308","Washington, DC","Chevy Chase","Washington","DC",38.9572488,-77.0836308,650,0.272955435009867,20
"691","PAST SALE",2017-09-15,"Condo/Co-op",222000,0,1,585,585,1979,444,"Sold",NA,NA,"http://www.redfin.com/DC/Washington/3101-New-Mexico-Ave-NW-20016/unit-803/home/9954725","MRIS","DC9957085","N","Y",2017-08-29,"3101 New Mexico Ave NW #803",20016,"38.9325798&-77.0848915","Washington, DC","Wesley Heights","Washington","DC",38.9325798,-77.0848915,585,1.11972210313895,17
"692","PAST SALE",2017-09-14,"Condo/Co-op",70000,2,1,671,671,1953,315,"Sold",NA,NA,"http://www.redfin.com/DC/Washington/742-Brandywine-St-SE-20032/unit-301/home/10350698","MRIS","DC9900656","N","Y",2017-08-27,"742 Brandywine St SE #301",20032,"38.8303006&-76.9943271","Washington, DC","Congress Heights","Washington","DC",38.8303006,-76.9943271,671,0.71587425570888,18
"693","PAST SALE",2017-09-15,"Condo/Co-op",193500,2,1,810,810,1966,375,"Sold",NA,NA,"http://www.redfin.com/DC/Washington/2333-16th-St-SE-20020/unit-304/home/12529672","MRIS","DC10023971","N","Y",2017-08-29,"2333 16th St SE #304",20020,"38.8619633&-76.9829726","Washington, DC","Anacostia","Washington","DC",38.8619633,-76.9829726,810,0.794970944206511,17
"694","PAST SALE",2017-09-07,"Condo/Co-op",262000,1,1,NA,NA,1907,344,"Sold",NA,NA,"http://www.redfin.com/DC/Washington/1731-20th-St-NW-20009/unit-11/home/17393072","MRIS","DC9923685","N","Y",2017-08-13,"1731 20th St NW #11",20009,"38.913558&-77.0445299","Washington, DC","Old City #2","Washington","DC",38.913558,-77.0445299,NA,0.17554918043703,25
"695","PAST SALE",2017-09-04,"Condo/Co-op",220000,2,2,1150,1150,2003,270,"Sold",NA,NA,"http://www.redfin.com/DC/Washington/2601-Douglass-Rd-SE-20020/unit-302/home/10191421","MRIS","DC9966991","N","Y",2017-08-07,"2601 Douglass Rd SE #302",20020,"38.8564659&-76.9892039","Washington, DC","Barry Farms","Washington","DC",38.8564659,-76.9892039,1150,0.68853712140618,28
"696","PAST SALE",2017-09-06,"Condo/Co-op",260000,0,1,475,475,1917,403,"Sold",NA,NA,"http://www.redfin.com/DC/Washington/1901-Wyoming-Ave-NW-20009/unit-57/home/105558163","MRIS","DC10004594","N","Y",2017-08-11,"1901 Wyoming Ave NW #57",20009,"38.9185112&-77.0454941","Washington, DC","Kalorama","Washington","DC",38.9185112,-77.0454941,475,0.518028075220769,26
"697","PAST SALE",2017-09-06,"Condo/Co-op",550000,2,1,1050,1050,1907,590,"Sold",NA,NA,"http://www.redfin.com/DC/Washington/1852-Columbia-Rd-NW-20009/unit-503/home/39610892","MRIS","DC10023038","N","Y",2017-08-11,"1852 Columbia Rd NW #503",20009,"38.9211777&-77.0432299","Washington, DC","Kalorama","Washington","DC",38.9211777,-77.0432299,1050,0.637489210851641,26
"698","PAST SALE",2017-09-11,"Condo/Co-op",40000,0,1,NA,NA,1985,61,"Sold",NA,NA,"http://www.redfin.com/DC/Washington/955-26th-St-NW-20037/unit-P33/home/9042851","MRIS","DC9924472","N","Y",2017-08-21,"955 26th St NW Unit P33",20037,"38.9022373&-77.0544523","Washington, DC","Foggy Bottom","Washington","DC",38.9022373,-77.0544523,NA,0.224059142116342,21
"699","PAST SALE",2017-09-11,"Condo/Co-op",50000,0,NA,NA,NA,2006,NA,"Sold",NA,NA,"http://www.redfin.com/DC/Washington/1210-R-St-NW-20009/unit-P-84/home/143796275","MRIS","DC10054100","N","Y",2017-08-21,"1210 R St NW Unit P-84",20009,"38.9123621&-77.0285638","Washington, DC","Old City #2","Washington","DC",38.9123621,-77.0285638,NA,0.320607645969541,21
